reviewer_id,review,star_rating_num,store_id
28939,Food is always really fresh. Very expediente service.,5,9
28940,"Disappointing
No McRib or chicken nuggets available",3,9
28941,Very good lunch was hot and nice just the way I like it,4,9
28942,Just had a quick coffee and pastry. Hit the spot when in a rush.,5,9
28943,I only give it 3 strars because they need to install a cover for when it's raining to make our orders so our whole car doesn't get soaked,3,9
28944,It was okay.Have not been there in over 10 years.,3,9
28945,Very polite at the drive thru and order is always correct,4,9
28946,"Average....almost every time I visit this place, however, it always smells like garbage! The staff is quite friendly, though!!",3,9
28947,Food was excellent! Friendly employees. Restaurant was clean and so were the restrooms. A++,5,9
28948,"I'm not a fan of McDonald's food, but I work nearby, so sometimes I walk where when I forget my lunch. The managers are friendly here, and that says a lot.",3,9
28949,I ask for some extra fries with the order and they did not gave it to me,1,9
28950,The first time I've ate McDonalds in a very long while.  It was very fresh and a very pleasant change.  I will be going back.,3,9
28951,I always like coming to this McDonald's it's always clean the staff is always friendly and they were pretty quickly.,4,9
28952,I went to use the ketchup machine and it was messed up it went all over my close I complained about it all they told me they where sorry.  And j just bought that close!!!!very upset.,1,9
28953,"Nice and clean environment, prompt service and order filled correctly, what else could I ask for?!?!?!",5,9
28954,Apparently not open 24 hours. Need updated info.,1,9
28955,Quick service and a nice large parking lot yo sit and eat and watch the traffic go by,5,9
28956,Very very slow in the mornings and employees are not too friendly,2,9
28957,Food is great time to make your self conscious choice for a good deal!,4,9
28958,I can never stop eating cheese burger. Love this place!,4,9
28959,They seemed like they gave me old food and the fries was to hard and the buns as well,2,9
28960,Great service very clean restrooms. Clean dinning room friendly staff,5,9
28961,A little stale.....waited over 15min. for our Drive thru order.....,3,9
28962,"Lol. It's McDonald's what do you expect. But man, this is bottom of the barrel. Even for McDonald's it's terrible. Drive the extra 5 minutes to the other one.

3/5 for food.
-5/5 for service.",1,9
28963,"Tables are dirty most of the time, good food, fast, weird people.",3,9
28964,Consistently deliver tasty food and fast service.,5,9
28965,Fries were cold and seemed like they were dropped back in the grease after already being cooked so were the nuggets.,2,9
28966,"Not as fresh as I would have liked it, but it was good.",4,9
28967,Best place to grab a bite,5,9
28968,Good service. Friendly staff. Food was served fast and hot,5,9
28969,Nice employees but waited 15 min for cold food,2,9
28970,"Food was nice, hot and fresh. Will be back",3,9
28971,Stopped for a quick breakfast to go.The guy inside was super quick and friendly.,5,9
28972,Great service,5,9
28973,"Got my order wrong, didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",1,9
28974,The food sucks.. how do they mess up a kids meal and give some cold fries no bueno,1,9
28975,McD's needs to stop messing with the $1 sodas!!,2,9
28976,The fries were old and the fish sandwich literally had a 1/2 slice of cheese with a pinch of tartar sauce,1,9
28977,Always have a good experience when I do arrive.,5,9
28978,Fries were kind of cold but the wait was no so bad,4,9
28979,Service is excellent about the food sometimes comes out cold,5,9
28980,Drive thru times vary. Faster to go inside during the evening rush,4,9
28981,"Service was a bit slow, food was good, nothing wrong.",4,9
28982,The worker ignored me and started helping another customer in the midst of explaining to me about the new iced turtle macchiato,1,9
28983,"Service was fast, even though it was busy.",5,9
28984,Service was a little slow. But people were nice,3,9
28985,Amazing worker's and it's faster than all the other McDonald's I've been to,5,9
28986,Best mcdonalds. Food tastes good. Service is pretty quick.,5,9
28987,Addicted to caramel frappe and fresh French fries ughhhh...lm lovin' it,5,9
28988,We did not get the sauces for the chicken nuggets combos. ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1,9
28989,Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s a Mc,5,9
28990,NOT a 24hr store. Either that or workers that refuse to fulfill orders,1,9
28991,Quick service,5,9
28992,Burgers are good . Just check your bag before leaving the drive thru,4,9
28993,Typical spot can always use customer service help... & get a order correct,3,9
28994,They need help badly.,3,9
28995,Lost my order while the place was almost empty. Chicken tenders were overcooked.,2,9
28996,Always fast service picking up for UE or DD.  Thanks guys!,5,9
28997,Very clean place very precise very good happy to go there,5,9
28998,Love there breakfast menu. Who cant eat breakfast at any time of the fay. Right,4,9
28999,I can't remember so it must have been good.,4,9
29000,Put Cheese on my Sauage McMuffin I couldn't put no jelly on there the web tasted nasty,3,9
29001,The soda the Coke and dr. Pepper or both MD just straight water no ice in the machine and all the people working there are just laughing and joking around acting like a bunch of high school kids,1,9
29002,They need more employees on the overnight shift,3,9
29003,"Close to I-75 easy on & off the Interstate Exit 5 from I-75, friendly service.",3,9
29004,"Coffee was hot and the staff is friendly, thank you for your customer service!",5,9
29005,"This McDonald's on Semoran, just passed 1792 is the best one that I've been to ever!",5,9
29006,Good service and drive thru line always moves fast,4,9
29007,Open 24 hours unless closed randomly for a few hours here and there...,1,9
29008,They dork up the kids meal every time and the fries are never fresh....but it's a standard place.,2,9
29009,"Drive thru wasn't too busy, received my food within 5 min",4,9
29010,"a bad service, only cash, at 4:30 am they only receive Cash, BAD SERVICE",1,9
29011,My son and his vanilla milkshakes! Good service and short wait.,4,9
29012,I ordered a grilled chicken sandwich and it was tough and undercooked. I do not recommend.,2,9
29013,What can I say? McDonalds is the fast foid king/queen.,5,9
29014,No spicy nuggets! Fast and the girls are young n kind,5,9
29015,Good food just slow service? Oh and no ketchup.,3,9
29016,Like most McDonalds they are terrible at remembering that we asked for signature sauce.,3,9
29017,Coffee always the best. Good Customer service finally,5,9
29018,Save yourself the trouble,1,9
29019,Always somethi wrong with my food I hot a soda instead of juice and my food was cold,1,9
29020,"It's McDonald's, good for a quick bite and decent food whenever I show up.",4,9
29021,The burger was good but the fries wasn't fresh.,3,9
29022,"As has been for the last year slow, slow service. Went inside this time, no better.",2,9
29023,I love it its nice i got the kid meal to it was greatï¿½,5,9
29024,"Dirty, slow, inefficient. They now bring your food to your table. They forgot me. So my food was colder than usual.",2,9
29025,I love their ice coffee.  I go 4x week for it,5,9
29026,My two Quarter pound burgers are so salty. Someone hands are pretty heavy to add too much salt.,3,9
29027,The food was just as expected. The place was clean and friendly. I'll be going back.,4,9
29028,Although doing construction  at drive thru wait time was not long.,4,9
29029,Pictures are misleading. No way does that chicken sandwich is so big liar liar pants on fire!!,2,9
29030,This McDonald's is always clean &employees are always so kind & helpful!,5,9
29031,Their fish sandwiches and hot fudge sundaes are awesome!!ï¿½ï¿½ï¿½ï¿½,5,9
29032,Very friendly and professional every time I go through the drive-thru,5,9
29033,Had very nice customer service this morning and fast service,5,9
29034,Professional and Fast service. Food always is as fresh as McDonald's can be.,5,9
29035,Real nice employees ï¿½ï¿½ï¿,5,9
29036,Very clean and great food ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5,9
29037,You can't go wrong with having an amazing breakfast at McDonald's,5,9
29038,"My daughter loves happy meals...
And I usually get breakfast",3,9
29039,Well don't ask them for a cup of ice you might be lucky to get six cubes,2,9
29040,Not good waited to long for food and then the order was wrong..,1,9
29041,Fast and friendly,5,9
29042,Super fast drive thru and nice kids,5,9
29043,Excellent and very good people,5,9
29044,Wrong orders....watch what they give you.....double order lanes ..mean double mistakes,2,9
29045,"Always good for a fast burger, fries and shake.",4,9
29046,Best McDonald's in area. Great staff.,5,9
29047,Fast service and good products.,4,9
29048,Great place to get Vegan products and entertainment while shopping !,5,9
29049,Excellent service! But everyone has room for improvement,4,9
29050,Restaurant with clean people are friendly it was a good place to go,4,9
29051,"This mcdonalds is good, correct order. Good quality",5,9
29052,Good customer service and short wait time.,4,9
29053,Took a bit to get our food. Staff was friendly,3,9
29054,Quick lines. Fries always hot!,4,9
29055,These are a great group of employees with customer service foremost,4,9
29056,Good place to eat when u work third shift,5,9
29057,Food say on the counter for like 5 min before they handed me the bag.,3,9
29058,Associates are friendly.  Very seldom get wrong orders. One of the cleaner stores.,4,9
29059,This one is always fast and usually gets it right the first time.,5,9
29060,I like to swing by here and get water for the kids.  You can't beat McDonalds filtered water!,4,9
29061,Management has been getting better,4,9
29062,"Food is yucky, greasy, fake, but  if you get the fries w/o salt, you have a  winner",1,9
29063,Not as great as wendys but i do love their fries.,4,9
29064,Very quick and order was spot on,5,9
29065,Bread was  hard meet was cold looks like a old sandwich,1,9
29066,"always good a little expensive but great, fresh",5,9
29067,Very good customer service!,5,9
29068,Always getting my early morning coffee & awesome customer service! ï¿½ï¿½ï¿½ï¿½,5,9
29069,New construction has grown the place to small. Dont like it.,3,9
29070,I always have problems with my food!,1,9
29071,"Good food, great deals w app",4,9
29072,Love my McChickens with buffalo sauce $1.,5,9
29073,"Unprofessional staff, and clearly showing poor care about customers!",1,9
29074,"Best McDonald's in Orlando where it's always quick, friendly and hot!",5,9
29075,Would be more but my spicy mcchicken was very stale,3,9
29076,It's ok.the service stinks took too long,2,9
29077,"Friendly staff, and good food (for McDonald's)",5,9
29078,Coo for what it's worth. Not a big fast food restaurant person,3,9
29079,Takes a little long to get your food,3,9
29080,"They fast at the.  Drive thru ..,",4,9
29081,Food is fresh during day and usually served fresh.,5,9
29082,Breakfast is priced rigjt 2 egg mcmuffins for 3.55,4,9
29083,I think they make a good food,3,9
29084,The food is the same each week but it's not that good,3,9
29085,"Always busy, but fast accurate service",5,9
29086,"Professional staff, hard working",4,9
29087,Food's always hot n frwsh,5,9
29088,New counters. Greeter at the door very clean quick service,5,9
29089,"Horrible, most likely not stopping by this location again.",1,9
29090,Pretty decent food. Clean facility.,5,9
29091,Typical visit. Fries were good.,4,9
29092,Curbside pickup in the rain & under 5 minutes! :),5,9
29093,That's all you get. Service is mediocre.,2,9
29094,Listening is a big problem but overall it's ok,3,9
29095,They did us a good one today,5,9
29096,Its McDonald's. Pretty consistent. It is what it is,3,9
29097,"Service good , food value good !",5,9
29098,Good drive through service,4,9
29099,Prices have gone up too much.  Can not afford.,5,9
29100,Cleanest and friendliest place I've been to!,5,9
29101,Fast and friendly.  Your average McDonald's.,5,9
29102,Food not hot sloppy sandwich.,3,9
29103,"Customer service pm is awful, on morning  regularly personnel is better",2,9
29104,Probably the worst McDonald's I've ever been in.,1,9
29105,It was clean and not crowded.,4,9
29106,They fixed all the mistakes and were good...,4,9
29107,Ice cream machine broken on the 4th of july.,1,9
29108,Yuck!,2,9
29109,I love the $ 1:00 chicken sandwich.,4,9
29110,I Love itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5,9
29111,Great service thank you,5,9
29112,Always a fast good meal,5,9
29113,At least they got my order right.,2,9
29114,"Nice people, but made us feel sick.",2,9
29115,The staff are always friendly.,5,9
29116,They got rid of the Hi-C orange drink.. ï¿½ï¿½ï¿½ï¿½ï¿½ï,3,9
29117,Store has been there for decades.,4,9
29118,Great food .... friendly staff,5,9
29119,Gotta love mickey ds,5,9
29120,Love it yall r the besttt!!!!!,5,9
29121,Dirty tables no lids for the cups,1,9
29122,"Great food, good service!!!",5,9
29123,Hot fries no complaints,5,9
29124,Slowest McDonalds in the world and cold french fries,2,9
29125,Very clean. Staff was nice.,5,9
29126,Very good time with my grandson  !,4,9
29127,Fast service with no mistakes!,4,9
29128,ýýýýýýýý Their food is terrible and unhealthy. ýýý,1,9
29129,Nice offerings and great attitudes.,5,9
29130,Not the best place to go your  Older is never right,2,9
29131,Friendly fast and efficient service,4,9
29132,Love their customer service,5,9
29133,Wow very organized and cleanï¿½ï¿½ï¿,5,9
29134,Always good service,5,9
29135,This location rocks! Always,5,9
29136,They are not 24 hours,1,9
29137,My favorite place to go for a quick meal,5,9
29138,No self-served-automated order takers,3,9
29139,"No Greeting, no smiles, poor customer service.",2,9
29140,Wonderful staff. Very friendly.,5,9
29141,Nice people working here,4,9
29142,Food was cold staff unprofessional,3,9
29143,Excellent customer service.,5,9
29144,"Clean, great customer service",5,9
29145,Drive thru was perfect!,5,9
29146,Frozen treats are always the greatest,3,9
29147,Slowest mcdonalds,1,9
29148,It's a Mickey D's. You know already.,3,9
29149,"Atmosphere is pleasant,people is great.",4,9
29150,Friendly staff and quick service,4,9
29151,Great breakfast and clean facilities,5,9
29152,CLEAN...CUSTOMER SERVICE WAS GOOD.,4,9
29153,Super friendly,5,9
29154,The people was kind and polite,4,9
29155,Found an actual worm inside my cheese burger,1,9
29156,Service is very slow.,3,9
29157,Hot fast food. Good service,5,9
29158,"Eh, fast food whaddya expect",4,9
29159,ýýýý ýýý,5,9
29160,Very good service and food,4,9
29161,Fast curious and food fresh,5,9
29162,Bring Angus back  all burgers beed,1,9
29163,Very slow service today!!,2,9
29164,Good food. Fast service.,5,9
29165,I surprisingly liked the chicken strips,4,9
29166,Fast and customer service was a1,5,9
29167,Clean and cashier was polite.,3,9
29168,Almost $4 for one small breakfast biscuit is outrageous!!!!!!!!!,1,9
29169,Classic tasty I still enjoy,5,9
29170,Slow service food is cold,3,9
29171,Good quick service,5,9
29172,Alex went above and beyond to assist,5,9
29173,Fresh and hot food!,5,9
29174,Fries are always perfect at this one!,5,9
29175,Every 1 luvs Micki ds,5,9
29176,They're good.,4,9
29177,Fresh food good staff,1,9
29178,Great customer service!!,4,9
29179,"Fast food, what's therw to say?",3,9
29180,Long line at drive thru,2,9
29181,Always great food,5,9
29182,Well it was pretty cool actually,4,9
29183,Server was on point. Great.,4,9
29184,staff is always friendly.,5,9
29185,"Friendly staff, hot food",5,9
29186,Great service,4,9
29187,Just a quick meal for home,4,9
29188,Wrong food every time,1,9
29189,Slow service and bad food.,1,9
29190,Very good,5,9
29191,Regular mc a dee'd.,3,9
29192,Good,5,9
29193,Itï¿½ï¿½ï¿½ï¿½ï¿,3,9
29194,pretty decent place,4,9
29195,Ive been waiting for a half hour,1,9
29196,This McDonald's is consistently good.,5,9
29197,Friendly and fast service,5,9
29198,Good fast service.,5,9
29199,It was all good ï¿½ï¿½ï¿,5,9
29200,The manager was great!,5,9
29201,Typical fast food place,3,9
29202,Wonderful customer service!!!,5,9
29203,I love ice cafe,5,9
29204,Good food,4,9
29205,Very nice staff,5,9
29206,"Wonderful,  great service.",5,9
29207,Best French fries!,5,9
29208,Slow and food was cold,2,9
29209,Pretty quick inside,4,9
29210,Warm cookies and smiley faces,5,9
29211,This is how a McDonald's should run!,5,9
29212,Great miccy ds,4,9
29213,The sandwich was delicious.,4,9
29214,Trouble not ever again,1,9
29215,Good food,5,9
29216,Exelent. Fast service,5,9
29217,Love McDonald's Fry's.,4,9
29218,Very good,5,9
29219,They suck,1,9
29220,Fast food,4,9
29221,Good food good service,5,9
29222,Quick service,5,9
29223,"Hot food, fast service!",5,9
29224,Worst customer service!,1,9
29225,Fun times,2,9
29226,Good food,5,9
29227,Dirty and slow service,2,9
29228,Great job,5,9
29229,Nice place and clean,5,9
29230,Good iced tea!,2,9
29231,It's McDonald's food is good,4,9
29232,Great ï¿½ï¿½ï¿,5,9
29233,Free wifi,5,9
29234,Nice  hot fast food,4,9
29235,This place sucks ..,1,9
29236,Great place.,5,9
29237,Its McDonalds....what else can I say.,3,9
29238,Nice and efficient.,3,9
29239,Hot food Good tea,5,9
29240,very slow service,1,9
29241,Good food and service,5,9
29242,Yuck,1,9
29243,I love it,5,9
29244,Nice pla e.,4,9
29245,It was good and fast,5,9
29246,No way,1,9
29247,It's was what you'd expect,4,9
29248,"It's fast, it's efficient, it's McDonald's",5,9
29249,No good,3,9
29250,Very nice place,5,9
29251,Everything was excellent,5,9
29252,Breakfast was good,5,9
29253,Good ï¿½ï¿½ï¿,5,9
29254,Friendly. Always.,5,9
29255,Its ok,4,9
29256,Need new help,5,9
29257,Standard but slow,3,9
29258,Its ok,4,9
29259,Great employees,5,9
29260,Always long waits,3,9
29261,Nothing different really,3,9
29262,Just okay,2,9
29263,Love mc Donald's,1,9
29264,Ok,3,9
29265,McDonald's is always good,5,9
29266,It was ok,3,9
29267,Taste like mcd,4,9
29268,I'm loving it.....,4,9
29269,Fast and friendly,5,9
29270,Only go for breakfast.,3,9
29271,Cold fries ï¿½ï,2,9
29272,Fast! Hot!! Awesome!!!,5,9
29273,Loved the icecream,5,9
29274,Great service !,3,9
29275,"It's McDonald's.

What more do you want?",4,9
29276,Always does the job,4,9
29277,Food is good.,4,9
29278,Gross! Cold food!,1,9
29279,No complaints.,4,9
29280,Just Mickey D's,4,9
29281,Awful,1,9
29282,Great services,5,9
29283,Great Place!,5,9
29284,Mmmmmm,5,9
29285,Quick snack stop!,4,9
29286,Hot and fast!,5,9
29287,The usual,5,9
29288,Fast and friendly,5,9
29289,Wasnt fresh,2,9
29290,Like dollar choice,3,9
29291,Great restroom,4,9
29292,"Love,  love,  love this place.",4,9
29293,Exellent,5,9
29294,I'm loving it,5,9
29295,Slow service.,1,9
29296,Good service,5,9
29297,All was good,3,9
29298,Very clean!,5,9
29299,Excellent service,5,9
29300,Great food,5,9
29301,It stays busy,3,9
29302,Great place to be,5,9
29303,Good service,4,9
29304,Live it,5,9
29305,Wonderful,5,9
29306,Good  times,5,9
29307,Got what I wanted,4,9
29308,EXCELLENT,5,9
29309,Nice environment,5,9
29310,Good,5,9
29311,"Fast , friendly",4,9
29312,McDonalds,4,9
29313,Fast service,5,9
29314,Fast tasty food,4,9
29315,Fast,5,9
29316,Love,5,9
29317,Super fast,5,9
29318,Great,5,9
29319,Nice,4,9
29320,It was excellent,4,9
29321,Good,5,9
29322,Slow,1,9
29323,Iï¿½ï¿½ï¿½ï¿½ï¿½ï,5,9
29324,Good,5,9
29325,Slow as a hell.,2,9
29326,Friendly staff,4,9
29327,Terrible place,1,9
29328,Slow,3,9
29329,Slow,1,9
29330,Typical McDonald's,4,9
29331,Breakfast,5,9
29332,Get service,5,9
29333,Fast service,4,9
29334,Yep,5,9
29335,No,1,9
29336,Fast service,5,9
29337,in out quick,5,9
29338,Fast service,4,9
29339,Not for me,1,9
29340,Pep,2,9
29341,Nice place,4,9
29342,Excellent ,5,9
29343,Typical,1,9
29344,Lousy service,1,9
29345,It is what it is,4,9
29346,typical McDonalds,4,9
29347,Hot Fries!!,5,9
29348,Happy place,4,9
29349,Snoopy toys,2,9
29350,Awesome!!!,5,9
29351,It is what it is,3,9
29352,Mac is mac,5,9
29353,Fresh Fries,3,9
29354,It's McDonald's,3,9
29355,Awesome!!!,5,9
29356,#eatoutside,5,9
29357,Solid McDonald's,4,9
29358,Cold fries,1,9
29359,Its McDonald's......,3,9
29360,It was McDonald's,3,9
29361,Convenience,4,9
29362,The frieesï¿½ï¿½ï¿½ï¿½ï¿½ï,5,9
29363,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,5,9
29364,Worst customer service ever,1,9
29365,A very bad experience every time I visited this place the staff is very arrogant they have no customer friendliness it seems that they also have a lot of racism towards Hispanics what a pity they put such a reputable place in hand for many years all the staff are very unpleasant they make you wait too long and when they serve you they have a bad attitude ... I really do not recommend it to anyone,1,9
29366,The place is very clean,5,9
29367,"Located in a good place, it was not crowded and it took a long time to serve.",4,9
29368,Excellent service,5,9
29369,It takes a long time for the order to come out,3,9
29370,"This place is excellent, but the one on 17/92 and Oratio Av Maitland is a disaster.",5,9
29371,"The service is very delayed, we wait for more than 20 thousand for two cold coffees and some fries",2,9
29372,The place is very clean but the food is cold.,3,9
29373,Bah yes yes yes dum,4,9
29374,Normal what can be said about McDonald's the delicious potatoes,4,9
29375,"It is a place to have a drink and an appetizer, talk for a while with friends, but I do not consider it the best restaurant.",3,9
29376,"to calm hunger it is perfect, but we all know that it is food (junk).",4,9
29377,I like shortbreads and breakfasts,5,9
29378,I liked it but it lacked attention,3,9
29379,I like it because I have known and I have also learned a lot.,5,9
29380,"This mcDonalds is super spacious, I love it!",4,9
29381,Terrible service...,1,9
29382,Very good,5,9
29383,clean good attention,4,9
29384,Fast and satisfied with their services,5,9
29385,Alright,5,9
29386,My kids love it,5,9
29387,I love this place,5,9
29388,Very good attention ï¿½ï,5,9
29389,my favorite restaurant,5,9
29390,Clean and fast service,5,9
29391,Well,5,9
29392,I liked the breakfast...,3,9
29393,Love the big mac,5,9
29394,I'm here,1,9
29395,excellent big mac,5,9
29396,Terrible,1,9
29397,Regulate the taste of hamburgers,4,9
29398,Excellent ,5,9
29399,Poor ,2,9
29400,Excellent ,5,9
29401,Good ,4,9
29402,Excellent ,5,9
29403,Good ,4,9
29404,Excellent ,5,9
29405,Excellent ,5,9
29406,Good ,4,9
29407,Jet,2,9
29408,Poor ,2,9
29409,Neutral,3,9
29410,Excellent ,5,9
29411,Good ,4,9
29412,Excellent ,5,9
29413,Excellent ,5,9
29414,Good ,4,9
29415,Terrible,1,9
29416,Good ,4,9
29417,Excellent ,5,9
29418,Neutral,3,9
29419,excellent,5,9
29420,Excellent ,5,9
29421,Only,5,9
29422,Yummmm,5,9
29423,excellent,5,9
29424,Jeth,5,9
29425,Excellent ,5,9
29426,Delay,3,9
29427,Good ,4,9
29428,I love,4,9
29429,Poor ,2,9
29430,Delight,5,9
29431,Breakfast,5,9
29432,Lovely,2,9
29433,Excellent ,5,9
29434,Very slow,1,9
29435,Delicious!!,5,9
29436,Good ,4,9
29437,Good ,4,9
29438,Poor ,2,9
29439,Normal,3,9
29440,Good ,4,9
29441,Neutral,3,9
29442,Good ,4,9
29443,Excellent ,5,9
29444,Excellent ,5,9
29445,Excellent ,5,9
29446,Neutral,3,9
29447,Excellent ,5,9
29448,Excellent ,5,9
29449,Excellent ,5,9
29450,Excellent ,5,9
29451,Excellent ,5,9
29452,Neutral,3,9
29453,Terrible,1,9
29454,Excellent ,5,9
29455,Good ,4,9
29456,Excellent ,5,9
29457,Neutral,3,9
29458,Excellent ,5,9
29459,Good ,4,9
29460,Excellent ,5,9
29461,Good ,4,9
29462,Excellent ,5,9
29463,Excellent ,5,9
29464,Good ,4,9
29465,Good ,4,9
29466,Poor ,2,9
29467,Neutral,3,9
29468,Excellent ,5,9
29469,Excellent ,5,9
29470,Excellent ,5,9
29471,Good ,4,9
29472,Excellent ,5,9
29473,Good ,4,9
29474,Excellent ,5,9
29475,Good ,4,9
29476,Good ,4,9
29477,Excellent ,5,9
29478,Good ,4,9
29479,Excellent ,5,9
29480,Neutral,3,9
29481,Good ,4,9
29482,Neutral,3,9
29483,Good ,4,9
29484,Good ,4,9
29485,Good ,4,9
29486,Good ,4,9
29487,Excellent ,5,9
29488,Fascinating,5,9
29489,Poor ,2,9
29490,Good ,4,9
29491,Excellent ,5,9
29492,Good ,4,9
29493,Neutral,3,9
29494,Neutral,3,9
29495,Good ,4,9
29496,Excellent ,5,9
29497,Excellent ,5,9
29498,Excellent ,5,9
29499,Excellent ,5,9
29500,Good ,4,9
29501,Poor ,2,9
29502,Poor ,2,9
29503,Excellent ,5,9
29504,Good ,4,9
29505,Terrible,1,9
29506,Good ,4,9
29507,Good ,4,9
29508,Neutral,3,9
29509,Excellent ,5,9
29510,Excellent ,5,9
29511,Neutral,3,9
29512,Excellent ,5,9
29513,Good ,4,9
29514,Neutral,3,9
29515,Excellent ,5,9
29516,Neutral,3,9
29517,Terrible,1,9
29518,Excellent ,5,9
29519,Good ,4,9
29520,Excellent ,5,9
29521,Terrible,1,9
29522,Excellent ,5,9
29523,Good ,4,9
29524,Neutral,3,9
29525,Excellent ,5,9
29526,Poor ,2,9
29527,Good ,4,9
29528,Excellent ,5,9
29529,Excellent ,5,9
29530,Terrible,1,9
29531,Excellent ,5,9
29532,Excellent ,5,9
29533,Excellent ,5,9
29534,Excellent ,5,9
29535,Excellent ,5,9
29536,Excellent ,5,9
29537,Neutral,3,9
29538,Excellent ,5,9
29539,Excellent ,5,9
29540,Excellent ,5,9
29541,Neutral,3,9
29542,Excellent ,5,9
29543,Terrible,1,9
29544,Excellent ,5,9
29545,Excellent ,5,9
29546,Excellent ,5,9
29547,Good ,4,9
29548,Good ,4,9
29549,Excellent ,5,9
29550,Excellent ,5,9
29551,Good ,4,9
29552,Poor ,2,9
29553,Good ,4,9
29554,Excellent ,5,9
29555,Poor ,2,9
29556,Terrible,1,9
29557,Good ,4,9
29558,Neutral,3,9
29559,Good ,4,9
29560,Neutral,3,9
29561,Neutral,3,9
29562,Excellent ,5,9
29563,Excellent ,5,9
29564,Poor ,2,9
29565,Excellent ,5,9
29566,Good ,4,9
29567,Good ,4,9
29568,Good ,4,9
29569,Good ,4,9
29570,Neutral,3,9
29571,Excellent ,5,9
29572,Good ,4,9
29573,Neutral,3,9
29574,Poor ,2,9
29575,Neutral,3,9
29576,Excellent ,5,9
29577,Poor ,2,9
29578,Excellent ,5,9
29579,Good ,4,9
29580,Excellent ,5,9
29581,Good ,4,9
29582,Excellent ,5,9
29583,Excellent ,5,9
29584,Excellent ,5,9
29585,Good ,4,9
29586,Excellent ,5,9
29587,Neutral,3,9
29588,Good ,4,9
29589,Excellent ,5,9
29590,Excellent ,5,9
29591,Excellent ,5,9
29592,Good ,4,9
29593,Neutral,3,9
29594,Good ,4,9
29595,Terrible,1,9
29596,Terrible,1,9
29597,Excellent ,5,9
29598,Excellent ,5,9
29599,Neutral,3,9
29600,Good ,4,9
29601,Neutral,3,9
29602,Poor ,2,9
29603,Good ,4,9
29604,Good ,4,9
29605,Terrible,1,9
29606,Excellent ,5,9
29607,Good ,4,9
29608,Excellent ,5,9
29609,Excellent ,5,9
29610,Terrible,1,9
29611,Terrible,1,9
29612,Poor ,2,9
29613,Terrible,1,9
29614,Neutral,3,9
29615,Good ,4,9
29616,Excellent ,5,9
29617,Good ,4,9
29618,Neutral,3,9
29619,Neutral,3,9
29620,Good ,4,9
29621,Neutral,3,9
29622,Excellent ,5,9
29623,Excellent ,5,9
29624,Neutral,3,9
29625,Neutral,3,9
29626,Excellent ,5,9
29627,Good ,4,9
29628,Good ,4,9
29629,Good ,4,9
29630,Poor ,2,9
29631,Good ,4,9
29632,Good ,4,9
29633,Good ,4,9
29634,Excellent ,5,9
29635,Terrible,1,9
29636,Neutral,3,9
29637,Neutral,3,9
29638,Good ,4,9
29639,Neutral,3,9
29640,Excellent ,5,9
29641,Poor ,2,9
29642,Good ,4,9
29643,Neutral,3,9
29644,Neutral,3,9
29645,Terrible,1,9
29646,Excellent ,5,9
29647,Good ,4,9
29648,Terrible,1,9
29649,Excellent ,5,9
29650,Excellent ,5,9
29651,Neutral,3,9
29652,Good ,4,9
29653,Neutral,3,9
29654,Excellent ,5,9
29655,Excellent ,5,9
29656,Excellent ,5,9
29657,Excellent ,5,9
29658,Neutral,3,9
29659,Neutral,3,9
29660,Excellent ,5,9
29661,Neutral,3,9
29662,Excellent ,5,9
29663,Excellent ,5,9
29664,Excellent ,5,9
29665,Excellent ,5,9
29666,Poor ,2,9
29667,Excellent ,5,9
29668,Good ,4,9
29669,Good ,4,9
29670,Excellent ,5,9
29671,Excellent ,5,9
29672,Excellent ,5,9
29673,Excellent ,5,9
29674,Excellent ,5,9
29675,Good ,4,9
29676,Neutral,3,9
29677,Good ,4,9
29678,Neutral,3,9
29679,Excellent ,5,9
29680,Excellent ,5,9
29681,Excellent ,5,9
29682,Neutral,3,9
29683,Terrible,1,9
29684,Terrible,1,9
29685,Excellent ,5,9
29686,Excellent ,5,9
29687,Terrible,1,9
29688,Neutral,3,9
29689,Excellent ,5,9
29690,Neutral,3,9
29691,Good ,4,9
29692,Neutral,3,9
29693,Excellent ,5,9
29694,Excellent ,5,9
29695,Excellent ,5,9
29696,Good ,4,9
29697,Excellent ,5,9
29698,Excellent ,5,9
29699,Good ,4,9
29700,Good ,4,9
29701,Good ,4,9
29702,Excellent ,5,9
29703,Excellent ,5,9
29704,Good ,4,9
